,chanel,link,date,text
288,@aviatorshina,https://t.me/aviatorshina/3667,2023-07-27 10:22:32,"Кадры крушения вертолёта Ми-8 авиакомпании «Алтай Авиа» с 13 туристами на борту и тремя членами экипажа. По уточнённым данным, в этой авиакатастрофе погибли шесть человек. 

Судя по видео, при посадке на подобранную с воздуха площадку экипаж решил произвести корректировку зоны посадки или развернуться. При этом воздушной струёй были подняты клубы пыли. 

В ситуации ухудшения видимости экипаж не смог правильно определить расстояние до препятствия (столба ЛЭП). В этой обстановке, при правом развороте, Ми-8 зацепил столб лопастями рулевого винта, в результате чего он разрушился. Впоследствии вертолёт потерял управляемость и опрокинулся на правый бок."
289,@aviatorshina,https://t.me/aviatorshina/3665,2023-07-27 09:09:25,"На Алтае упал вертолёт с туристами. 

Авиакатастрофа произошла в районе населённого пункта Тюнгур с вертолётом Ми-8 авиакомпании «Алтай Авиа». При заходе на посадку он зацепил хвостом столб ЛЭП, после чего рухнул на землю и полностью сгорел. 

На борту Ми-8 находились 13 пассажиров и три члена экипажа. Шесть человек погибли, остальные — пострадали."
290,@aviatorshina,https://t.me/aviatorshina/3664,2023-07-26 16:15:47,"В «Иркуте»/«Яковлеве» опровергли перенос поставок новых самолётов Superjet. 

О сдвиге сроков поставки импортозамещённых самолётов SJ-100 с российскими двигателями ПД-8 стало известно сегодня из презентации замглавы «Иркута» Юрия Корицкого. Она была представлена на мероприятии в Жуковском, посвящённом переименованию корпорации в «ОАК. Яковлев». Из одного слайда следовало, что поставки первых двух машин перенесены с декабря 2023 года на третий квартал 2024-го. 

Позднее гендиректору «Иркута» Андрею Богинскому пришлось объясняться. Он сообщил РБК, что поставки самолётов никто не откладывал на полгода. В пресс-службе корпорации уточнили, что обозначенные в презентации сроки являются некорректными, объяснив это технической ошибкой.

«У нас есть контракт с лизинговой компанией, в соответствии с которым мы работаем, сроки никто не менял — это конец 2023 года. Возможно, эксплуатация этих машин уже начнётся в следующем году, поскольку на организацию процесса авиакомпании потребуется некоторое время», — пояснил Андрей Богинский."
291,@aviatorshina,https://t.me/aviatorshina/3662,2023-07-26 14:01:14,Российский пассажирский самолёт SSJ-100 потерял одну букву S в названии — теперь импортозамещённый Superjet New будет именоваться как SJ-100
292,@aviatorshina,https://t.me/aviatorshina/3661,2023-07-26 13:43:51,"Авиастроительная корпорация «Иркут», производящая российские гражданские самолёты SSJ-100 и МС-21, сменит название на «ОАК. Яковлев». 

Новый бренд презентовали сегодня в Жуковском. Этим шагом входящая в Ростех «Объединённая авиастроительная корпорация» завершила формирование дивизиона гражданской авиации, созданного на базе «Иркута». 

Все корпоративные процедуры по переименованию «Иркута» в «ОАК. Яковлев» в честь советского авиаконструктора Александра Яковлева завершатся в августе этого года. "
293,@aviatorshina,https://t.me/aviatorshina/3660,2023-07-26 11:06:23,"Бывшего юриста «Победы» Алексея Танкевича высадили из группы «Аэрофлот». Он разошёлся во взглядах с руководством. 

Возглавлявший на протяжении десяти лет юридическую службу в дочерних авиакомпаниях «Аэрофлота» Алексей Танкевич в конце прошлой недели вышел из периметра группы. 

Последние семь месяцев он работал в «России» в должности замгендиректора по продажам и имущественным вопросам — отвечал за юристов и департамент управления закупками. В прошлую пятницу у него был последний рабочий день. 

В «Россию» Танкевич пришёл в конце декабря прошлого года из другой «дочки» «Аэрофлота» — авиакомпании «Победа», где занимал должность директора по правовым вопросам с начала основания компании в 2013 году (до 2015 года лоукостер назывался «Добролётом»). 

Ранее он работал в UTG Aviation Services и первой низкобюджетной авиакомпании в России Sky Express. Также Алексей Танкевич успел сняться в вышедшем в 2014 году клипе Сергея Воропаева «В твоей квартире», снятом продюссерской группой MediaNova.

«В “Россию” его схантили под очень хорошие условия — хотели скопипастить юридическую эффективность “Победы”», говорит источник. 

В декабрьской новости про назначение Танкевича, разосланной сотрудникам «России», говорилось, что под его руководством возросла общая эффективность судебной защиты «Победы», а также был реализован проект по повышению эффективности авиастрахования, что позволило снизить расходы авиакомпании. 

По факту из «России» Алексей Танкевич уволился по собственному желанию. Но источник в группе «Аэрофлот» намекнул на то, что уход топ-менеджера был отнюдь не добровольным. У него были разногласия с руководством группы, он не исполнял решения совета директоров и имел «альтернативное мнение по поводу положения авиакомпаний в группе», сообщил собеседник. 
 
При этом знакомый Танкевича утверждает, что увольнение из «России» — это его личное решение. «Взгляды Алексея на эффективную работу ряда подразделений в текущих условиях разошлись со взглядами руководства», — пояснил он."
294,@aviatorshina,https://t.me/aviatorshina/3659,2023-07-25 17:43:00,"«У вас уже есть право выхода на пенсию». Авиакомпания «Россия» начала предлагать самым опытным бортпроводникам досрочно уйти на пенсию. 

Как узнала «Авиаторщина», этим летом авиакомпания «Россия» оказалась в необычной ситуации — когда бортпроводников больше чем нужно. Профицит кабинных экипажей собеседник в компании объяснил «сокращением туристической полётной программы». В таких условиях «дочка» «Аэрофлота» стала предпринимать попытки ускорить уход возрастных стюардесс и стюардов.

Со вчерашнего дня бортпроводников «России» старше 45 лет начали вызывать к начальству небольшими группами — на встречу с руководством департамента обслуживания на борту. Об этом нам рассказали два сотрудника, которые там присутствовали. 

На этих встречах бортпроводников аккуратно просят подумать над увольнением из авиакомпании и предлагают взамен пожизненные корпоративные авиабилеты на рейсы «России» и ₽150 тыс. единовременной выплаты. Эти бонусы предусмотрены положением авиакомпании о соцвыплатах, компенсациях и льготах для пенсионеров и работников со стажем 30+ лет. 

Хотелки начальства департамента только за вчера озвучили уже свыше 20 работникам, почти 80% из которых — старшие бортпроводники. Всего в «России» может работать около 50 членов кабинных экипажей старше 45 лет, оценил собеседник в компании. 

Один из источников поделился с нами аудиозаписью со вчерашней встречи. Публикуем расшифровку полной цитаты замдиректора департамента обслуживания на борту «России» Валерии Питерской: 

«Как многие из вас уже догадывались, мы пригласили вас сегодня как специалистов, которые долгие годы проработали в авиационные отрасли. 

Мы понимаем, что работа в авиации требует больших эмоциональных и физических усилий и высокой отдачи. В то же время мы понимаем, что очень важно находить баланс между работой, личной жизнью и заботой о своём здоровье. Мы получаем обратную связь о том, что у кого-то из вас были мысли завершить свою карьеру. Это касается всех коллег, у которых есть право выхода на пенсию. Не принимайте сразу на себя. 

Если вы действительно хотите уделить больше внимания приоритетным аспектам вашей жизни и семье, то мы готовы предложить вам комфортные условия [увольнения]. 

Во-первых, мы понимаем, что корпоративные билеты являются важным преимуществом, которые позволяют вам и вашим близким путешествовать и экономить на стоимости авиабилетов. Поэтому если вы принимаете решение завершить свою карьеру, то у вас сохраняется эта опция — корпоративных билетов. Вы можете пользоваться ей так же как и сейчас. Во-вторых, вам выплачивается единовременное вознаграждение за большую работу в размере 150 тыс. руб. на руки.  

Вам не нужен статус пенсионера, оформленный в трудовой книжке. Достаточно того, что у вас уже есть право выхода на пенсию. Если у вас есть остаточная задолженность по форменной одежде или каким-либо действующим ученическим договорам, то вы не будете её выплачивать, если принимаете решение. Если вы хотите воспользоваться предложением, то вам нужно сообщить об этом своему начальнику отделения до 7 августа».

Некоторые опытные бортпроводники после этой встречи обеспокоены тем, что в случае отказа от добровольного увольнения, на них могут начать оказывать давление, несмотря на обещания не применять какие-либо санкции. Они опасаются того, что их перестанут планировать на международные рейсы и начнут ставить только на короткие рейсы по России на самолётах Superjet 100."
295,@aviatorshina,https://t.me/aviatorshina/3658,2023-07-25 12:47:00,"У самолёта «Аэрофлота» отказал двигатель на высоте 11,5 тыс. метров. 

Boeing 737-800 нацпера со 150 пассажирами на борту сегодня выполнял рейс из Сочи в Москву. Через 2,5 часа после вылета командир воздушного судна объявил сигнал срочности и доложил об отказе левого двигателя. В это время самолёт пролетал над Тамбовской областью на высоте 11,5 тыс. метров. 

Экипаж принял решение снизиться до 7 тыс. метров и следовать в аэропорт назначения. В Шереметьево была объявлена тревога. Примерно через 40 минут борт совершил благополучную посадку."
296,@aviatorshina,https://t.me/aviatorshina/3657,2023-07-22 11:19:24,"«Уральские авиалинии» намерены выкупить 19 самолётов Airbus и заказать 38 отечественных МС-21. 

США и Евросоюз разрешили «Уральским авиалиниям» выкупить в собственность 19 из 52 самолётов Airbus в парке авиакомпании, которые сейчас находятся в лизинге у зарубежных лессоров. Об этом сегодня журналистам сообщил основной владелец и гендиректор перевозчика Сергей Скуратов. 

По его словам, данная сделка находится в стадии решения, окончательное решение по ней будет принято в течение ближайших трёх недель. Средства на выкуп западных самолётов авиакомпания планирует запросить в Минтрансе. Это будут кредитные ресурсы на много лет, уточнил Скуратов. 

Он также сообщил, что «Уральские авиалинии» подали заявку на приобретение в лизинг 38 отечественных самолётов МС-21 с их поставкой в 2029-2030 годах."
297,@aviatorshina,https://t.me/aviatorshina/3656,2023-07-21 12:00:19,"Видео из салона самолёта Superjet 100 авиакомпании «Азимут», у которого вчера при взлёте из Минеральных Вод открылись две створки мотогондолы левого двигателя — одна из них впоследствии отлетела. 

Обшивка двигателя упала на взлётно-посадочную полосу. Из-за этого препятствия на ВПП авиадиспетчерам пришлось отправить на второй круг заходящий на посадку в МинВоды Airbus A321 «Аэрофлота» из Москвы."
298,@aviatorshina,https://t.me/aviatorshina/3655,2023-07-21 07:29:14,"Самолёт Superjet 100 потерял обшивку двигателя во время взлёта. 

Инцидент случился с бортом авиакомпании «Азимут», выполнявшим вчера утром рейс из Минеральных Вод в Ереван. Во время взлёта у него оборвался капот левого двигателя. Отвалившаяся обшивка упала на территории аэропорта. 

Командир воздушного судна тут же принял решение вернуться на аэродром вылета, где совершил благополучную посадку спустя несколько минут."
299,@aviatorshina,https://t.me/aviatorshina/3654,2023-07-20 16:16:39,"Российским авиакомпаниям могут запретить наливать в самолётах вина из недружественных стран. 

С такой инициативой сегодня на пленарном заседании в Госдуме РФ выступил член комитета по экономической политике Сергей Алтухов.

«Вот журнал крупной российской авиакомпании, где нашим гражданам предлагаются французские, испанские, итальянские вина. Подобная ситуация и в других авиакомпаниях. Фактически мы продвигаем винодельческую продукцию из недружественных нам стран, а они в свою очередь поставляют оружие Киеву», —  сказал депутат Госдумы. 

Он предложил запретить продажу и продвижение на транспорте винодельческой продукции из недружественных нам стран, заменив её на отечественную с маркировкой «Вино России». 

Председатель Госдумы РФ Вячеслав Володин предложение парламентария поддержал, добавив, что госкомпании должны всемерно содействовать продвижению отечественного производителя."
300,@aviatorshina,https://t.me/aviatorshina/3653,2023-07-20 13:06:23,"«ИрАэро» не стала увольнять командира Superjet 100 за распитие шампанского на борту самолёта. Она понизила его до второго пилота.

Как узнала «Авиаторщина», авиакомпания «ИрАэро» провела служебное расследование после появившегося в сети видео, на котором её пилоты распивали шампанское Bottega Gold прямо на рабочем месте — в самолёте Superjet 100. Происходящее сопровождалось следующим разговором: 

— С дымком! 
— Шампанское будешь? 
— Наливай. 
— Не успели бл*** прилететь, сразу наливай говорит. 
— Давай стаканчик свой.  
— Ура, за ПСП (первый самостоятельный полёт)!  

Как следует из отчёта по результатам расследования, данное видео было снято вторым пилотом на телефон командира воздушного судна (КВС) Дмитрия Т. 1 июня в аэропорту Антальи после посадки и заруливания самолёта на место стоянки. Во время выполнения послеполётных процедур командир вышел из пилотской кабины с бутылкой шампанского, открыл её, разлил содержимое по стаканам и выпил. Впоследствии видео оказалось в сети интернет с телефона КВС, сказано в отчёте.

Комиссия пришла к выводу, что экипаж нарушил руководство по производству полётов «ИрАэро» (технологический график работы), свод этических стандартов сотрудников и должностную инструкцию КВС. Размещение видео в сети интернет комиссия сочла «основным негативным фактором», потому что оно вызывает «подозрение на употребление спиртных напитков на борту воздушного судна, что наносит серьёзный репутационный ущерб имиджу авиакомпании».

Госавианадзор в свою очередь посчитал, что пилоты «ИрАэро», распивая шампанское на борту самолёта, нарушили Федеральные авиационные правила «Подготовка и выполнение полётов в гражданской авиации РФ» (пункты 3.3 и 5.10 ФАП-128). Надзорный орган, по нашей информации, объявил «ИрАэро» предостережение о недопустимости нарушения обязательных требований.

Авиакомпания на время расследования отстраняла от полётов командира и второго пилота, вызывав их из Москвы в Иркутск для разбирательства. На прошлой неделе гендиректор «ИрАэро» Юрий Лапин своим приказом разжаловал командира Superjet 100 Дмитрия Т. во вторые пилоты."
301,@aviatorshina,https://t.me/aviatorshina/3652,2023-07-19 18:06:54,"Владимир Путин пожурил Виталия Савельева за то, что раньше закупалось много западных самолётов. 

«Помните, когда вы были ещё руководителем “Аэрофлота”, я вас уговаривал заказывать как можно больше отечественных судов. Мы с вами даже условно ругались на этот счёт. Вы мне говорили, что западные партнёры надёжные», — вспомнил сегодня глава государства на совещании с членами правительства, комментируя доклад министра транспорта Виталия Савельева, который возглавлял «Аэрофлот» с 2009 по 2020 годы. 

В своём докладе министр объяснил рост стоимости авиаперевозок в этом году в том числе подорожанием запчастей и расходных материалов за счёт усложнившейся логистики поставок в условиях западных санкций. Кроме того, Виталий Савельев сообщил о высоком спросе населения на перелёты. 

«Восстребованность авиаперевозок и уровень загрузки говорит и необходимости увеличения парка воздушных судов. Мы с нетерпением ждём поставок самолётов от наших производителей», — отметил министр транспорта.

Владимир Путин пояснил, что «теперь наши производители авиационной техники, конечно, в одночасье не могут расширить свои производственные возможности», добавив, что это потребует определённого времени даже несмотря на то, что заказ появился. 

«Это тоже фактор, который связан с увеличением тарифов», — констатировал президент России."
302,@aviatorshina,https://t.me/aviatorshina/3650,2023-07-19 12:54:10,"Крупная африканская птица марабу атаковала российский вертолёт в Судане. Она налетела на его лопасти и осталась без головы. 

Такой нелепый birdstrike произошёл вчера в городе Абьей, когда Ми-8МТВ авиакомпании «ЮТэйр-Вертолётные услуги» готовился вылететь в г. Вау, выполняя гуманитарный рейс по заказу миссии ООН в Судане. 

На исполнительном старте во время проверки систем вертолёта внезапно под лопасти несущего винта попала птица марабу из семейства аистовых, которая их не заметила. Результат — на фото и видео.

Вертолёту повезло куда больше — он не получил никаких повреждений. Никто из четырёх членов экипажа, находившихся на борту, не пострадал."
303,@aviatorshina,https://t.me/aviatorshina/3649,2023-07-19 10:26:41,"«Аэрофлот» на треть увеличил загрузку алкоголя для пассажиров бизнес-класса на рейсах в Сочи, Стамбул и Египет. 

На борт самолётов Airbus A320/321 и Boeing 737, вылетающих этими рейсами, с 18 июля нацпер начал загружать дополнительно по шесть бутылок алкогольной продукции. Теперь их будет 25 штук вместо 19-ти — это количество рассчитано не только на рейсы туда, но и обратные. 

На «самых пьющих рейсах» коньяка стало вдвое больше, загрузка виски увеличилась на 50%, белого вина — на 40%, вместо пяти бутылок красного вина будет шесть, а игристого — семь вместо шести.

Как рассказала одна из стюардесс «Аэрофлота», пассажирам бизнес-класса на этих рейсах загружаемого в соответствии с нормативами алкоголя жутко не хватает — он заканчивается ещё на земле до вылета."
304,@aviatorshina,https://t.me/aviatorshina/3647,2023-07-18 12:59:03,"S7 Airlines начала бесплатно наливать российское вино в эконом-классе. 

Авиакомпания добавила вино российского производителя Chateau Tamagne в стандартный ассортимент напитков, которые бесплатно предлагаются пассажирам эконом-класса. 

Нововведение появилось пока только на рейсах S7 из Москвы в Новосибирск и Иркутск, а также обратных. С сегодняшнего дня совершеннолетним пассажирам эконом-класса этих рейсов будет предлагаться на выбор бокал сухого белого вина «Ркацители – Мюллер-Тургау – Шардоне» или красного «Красностоп – Анчелотта».

В ближайшей перспективе вино появится и на рейсах S7 между Новосибирском и Иркутском."
305,@aviatorshina,https://t.me/aviatorshina/3646,2023-07-17 19:28:02,"Кусок резины попал в двигатель вылетавшего из Казани самолёта Nordwind. После возврата в аэропорт вылета выяснилось, что у него разрушилась шина колеса. 

Самым невезучим бортом сегодня стал Boeing 737-800 авиакомпании Nordwind, который выполнял рейс из Казани в МинВоды со 190 пассажирами. 

Спустя чуть больше десяти минут после взлёта командир воздушного судна принял решение вернуться на аэродром вылета по технической причине, а именно из-за вибрации левого двигателя. 

Вибрацию мог вызывать, по нашей информации, посторонний предмет, который самолёт словил во время разбега по взлётно-посадочной полосе (ВПП) казанского аэропорта. 

Предварительно, это был кусок резины — он попал прямо в двигатель взлетавшего Boeing, в результате чего повредил ему сразу три лопатки.  

После доклада командира самолёта Nordwind в аэропорту Казани временно закрыли ВПП для осмотра. Как итог — по меньшей мере четырём заходившим на посадку бортам пришлось наматывать круги в зоне ожидания. 

Ещё три самолёта отправили кружить уже после приземления вернувшегося Boeing 737 Nordwind. Перед посадкой в аэропорту Казани он ушёл на второй круг после выполнения низкого прохода над ВПП. Тогда и обнаружилось, что у самолёта разрушилась шина левого внутреннего колеса основной стойки шасси. 

Авиакомпания отстранила этот борт от выполнения полётов. В МинВоды пассажиров отправили на другом воздушном судне — туда они прибыли на четыре часа позднее расписания."
306,@aviatorshina,https://t.me/aviatorshina/3645,2023-07-17 15:07:54,"«Аэрофлот» возобновил продажу стыковочных авиабилетов на рейсы дочернего бюджетного перевозчика «Победа». 

Продажа ведётся только на перелёты через московский аэропорт Шереметьево. В одном билете можно скомбинировать рейс «Аэрофлота» (или «России») до Шереметьево и рейс «Победы» из Шереметьево (или наоборот). 

«Аэрофлот» заявил, что “средняя стоимость перелёта снижается за счёт сегмента «Победы»”. На практике это в большинстве случаев не так — варианты перелёта, включающие сегмент «Победы», зачастую оказываются, наоборот, самыми дорогими. 

Происходит это потому, что для таких вариантов не действуют стыковочные тарифы «Аэрофлота». Цена безбагажного стыковочного билета образуется простым сложением минимальных цен на сегменте «Аэрофлота» и сегменте «Победы». Как правило, это будет дороже, чем трансферный тариф на рейсах исключительно самого «Аэрофлота». 

Для перелётов с багажом арифметика другая, но и там использование только рейсов самого нацпера (или «России») обычно будет выгоднее, чем комбинация с «Победой». 

Некоторый смысл новые тарифы имеют в случае, если речь идёт о полёте из аэропорта, куда сами «Аэрофлот» и «Россия» не летают (это Киров, Чебоксары, Владикавказ, Назрань, Нальчик). Стыковочный билет может дать гарантию продолжения перелёта, если стыковка сорвалась из-за опоздания первого рейса. Кроме того, для этих городов пересадочные багажные тарифы в некоторых случаях дешевле, чем покупка двух рейсов по отдельности. 

Следует иметь в виду, что стыковочные билеты не дают на рейсах «Победы» никаких аэрофлотовских привилегий. В частности, там нет бесплатного выбора места, не начисляются мили и не работают привилегии «Аэрофлот Бонуса», отсутствует возможность взять нормальную ручную кладь (она на рейсах «Победы» ограничена 36х30х27 см), на борту нет никакого питания, в том числе и платного. Онлайн-регистрация заканчивается за четыре часа вместо 40 мин, а посадка в самолёт — за 25 мин вместо 20."
307,@aviatorshina,https://t.me/aviatorshina/3644,2023-07-17 13:56:31,"Запрет на использование мобильных устройств Apple введён и для работников подведомственной Росавиации «Госкорпорации по организации воздушного движения». 

Им запретили пользоваться iPhone и iPad в служебных целях, в том числе для передачи информации. Запрет введён в связи с распоряжением правительства и поручением Минтранса, следует из распоряжения гендиректора национального провайдера аэронавигационных услуг Дмитрия Бобылева. 

По нашей информации, аналогичный запрет в авиаотрасли также коснулся сотрудников Минтранса, Росавиации, Ространснадзора, ФГУП ГосНИИ ГА, ГТЛК, ФКУ «Ространсмодернизация».

Ранее запрет на использование электронных устройств Apple в служебных целях ввёл Ростех для сотрудников всех предприятий, входящих в госкорпорацию."
308,@aviatorshina,https://t.me/aviatorshina/3642,2023-07-13 17:53:20,"ФАС выдала предостережение совладельцу аэропорта Внуково и авиакомпании «Азимут» Виталию Ванцеву из-за его публичного заявления о возможном подорожании авиабилетов по России на 15-20%, а за рубеж — на 40%. 

«Подобные заявления могут быть восприняты компаниями как побуждение к действию по повышению цен», — сообщили в антимонопольной службе. 

Ранее этот прогноз Ванцева раскритиковал Минтранс. В министерстве заявили, что он не имеет оснований, добавив, что цены на авиабилеты по РФ в январе-мае увеличились на 6,2% в годовом выражении."
309,@aviatorshina,https://t.me/aviatorshina/3641,2023-07-13 16:22:07,"Росавиация разрешила летать с ламинированными свидетельствами о рождении. 

Регулятор со ссылкой на разъяснения Минюста сегодня сообщил, что законодательство об актах гражданского состояния не содержит норм, запрещающих ламинировать свидетельства о рождении, а также указания об их недействительности. 

Таким образом, ламинированное свидетельство имеет равную юридическую значимость с неламинированным
документом и подтверждает содержащие в нём сведения, пояснила Росавиация. 

С начала июня аэропорты перестали допускать к внутрироссийским рейсам пассажиров из-за ламинированных свидетельств о рождении. Многие родители их ламинируют с целью  сохранности. 

Авиакомпании у себя на сайтах предупреждают, что ламинирование свидетельства о рождении влечёт невозможность его использования, и пассажиру может быть отказано в прохождении паспортного контроля и в перелёте, ссылаясь на девятую статью ФЗ «Об актах гражданского состояния»."
310,@aviatorshina,https://t.me/aviatorshina/3640,2023-07-13 11:50:57,"Суд приговорил двух бывших топ-менеджеров S7 Airlines к семи и восьми годам лишения свободы. 

Бывшие замглавы S7 по лётной эксплуатации Борис Камышев, лётный директор Мансур Бадраков и ведущий пилот-инструктор Михаил Гусев признаны Домодедовским горсудом виновными в совершении преступлений по двум статьям УК РФ: 159 (мошенничество) и 204 (коммерческий подкуп и посредничество в нём). Об этом сообщает прокуратура Московской области. 

Следствие и суд установили, что в июне 2021 года Бадраков и Камышев, используя свои служебные полномочия, через посредника Гусева незаконно получили ₽1,5 млн наличными от лётчика, претендовавшего на должность второго пилота (Airbus A320neo). За эти деньги они должны были поспособствовать ему в трудоустройстве в авиакомпанию, в том числе дать совместную рекомендацию на заседании специальной комиссии (МКК). 

Годом ранее Мансур Бадраков также незаконно получил ₽350 тыс. от матери одного из курсантов лётного училища Галины Карнауховой (её признали виновной в покушении на дачу взятки). Их он должен был передать должностным лицам Центральной врачебно-лётной экспертной комиссии гражданской авиации за выдачу положительного медицинского заключения. Но эти деньги в итоге лётный директор оставил себе. 

Бадракова и Камышева суд приговорил к восьми и семи годам лишения свободы с отбыванием наказания в исправительной колонии строгого режима, Карнаухову — к семи годам в колонии общего режима, а Гусева — к четырём годам лишения свободы условно с испытательным сроком на пять лет."
311,@aviatorshina,https://t.me/aviatorshina/3639,2023-07-13 10:25:13,"Авиакомпания «Азимут» намерена летать на имеющихся самолётах Superjet 100 с российско-французскими двигателями SaM-146 до 2035 года.  

«Наша святая обязанность — продержать до 2035 года тот флот самолётов Superjet, который сегодня есть в ""Азимуте""», — заявил совладелец перевозчика и аэропорта Внуково Виталий Ванцев в интервью РБК. 

Сейчас в парке авиакомпании насчитывается 19 Суперджетов. Ещё один компания должна получить в августе.

Виталий Ванцев не исключил сценария, при котором «Азимут» не получит ни одного импортазамещённого Superjet New c российским двигателем ПД-8 вплоть до 2035 года и авиакомпании придётся летать на этих 20 машинах."
